,unit_weights
Anhui,0.015624998849597916
Beijing,0.015624998158601605
Chongqing,0.0156250053283783
Fujian,0.015625003119716423
Guangdong,0.015625002353155722
Guangxi,0.015625004351051842
Guizhou,0.015625006761747162
Hebei,0.01562500207802956
Henan,0.015624999827427623
Hubei,0.01562500341465487
Hunan,0.015625003305428792
Inner Mongolia,0.015624997170916716
Jiangsu,0.01562499823586689
Jiangxi,0.015625004585788665
Jilin,0.015625005284766236
Liaoning,0.015625004086663837
Ningxia,0.01562500256782507
Shaanxi,0.015625001239979196
Shandong,0.015624996027431266
Shanghai,0.015625005117534813
Shanxi,0.015624998097079946
Sichuan,0.01562500457740069
Tianjin,0.015625004802427848
Yunnan,0.015625003155247365
Zhejiang,0.01562499918158814
Haerbin,0.015624976234929621
Beijing 1,0.015624998158601605
Guangzhou,0.015625004919768506
Guangzhou 1,0.015625004919768506
Tianjin 1,0.015625004802427848
Tianjin 2,0.015625004802427848
Huhehaote,0.01562500545323756
Huhehaote 1,0.01562500545323756
Shijiazhuang,0.015625003504893428
Shenzhen,0.01562500474899751
Xian,0.015625005159514788
Chengdu,0.01562499074664721
Anyang,0.015624987083719547
Langfang,0.015624997036176385
Quanzhou,0.015625002094371215
Nanchang,0.015624979158409545
Tangshan,0.015625005082225377
Guangan,0.015624953992372294
Suuzhou,0.015624965669878851
Qingdao,0.01562500306902293
Wuhan,0.015625005232557866
Hunan 1,0.015625003305428792
Tianjin 3,0.015625004802427848
Chongqing 1,0.0156250053283783
Fujian 1,0.015625001943774624
Heilongjiang 1,0.015625004643434477
Heilongjiang 2,0.015625004643434477
Beijing 2,0.015624998158601605
Wulumuqi,0.01562499619977837
Dalian,0.015624996279429213
Shanghai 1,0.015625005117534813
Beijing 3,0.015624998158601605
Jilin 1,0.015625005284766236
Zhengzhou,0.015625004909083823
Shijiazhuang 1,0.015625003504893428
Nanjing,0.01562500504908414
Gansu 1,0.015625003902863737
Dalian 1,0.015624996162944457
Suzhou,0.01562500360404696
