,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,海南省,460000,琼海市,469002,25.23902351725425
1,2002,海南省,460000,琼海市,469002,25.3535284205614
2,2003,海南省,460000,琼海市,469002,25.341508783484954
3,2004,海南省,460000,琼海市,469002,24.863885727268823
4,2005,海南省,460000,琼海市,469002,25.00141619092575
5,2006,海南省,460000,琼海市,469002,25.546360619083185
6,2007,海南省,460000,琼海市,469002,25.182964978613114
7,2008,海南省,460000,琼海市,469002,24.399595218071312
8,2009,海南省,460000,琼海市,469002,24.88300114660065
9,2010,海南省,460000,琼海市,469002,25.442211783669304
10,2011,海南省,460000,琼海市,469002,24.19916302485666
11,2012,海南省,460000,琼海市,469002,25.012330398457745
12,2013,海南省,460000,琼海市,469002,24.64055988528531
13,2014,海南省,460000,琼海市,469002,25.04944050189728
14,2015,海南省,460000,琼海市,469002,25.72097592631488
15,2016,海南省,460000,琼海市,469002,25.262204754929595
16,2017,海南省,460000,琼海市,469002,25.25974136516125
17,2018,海南省,460000,琼海市,469002,24.67467480690715
18,2019,海南省,460000,琼海市,469002,25.71900884640713
19,2020,海南省,460000,琼海市,469002,25.36139365018221
20,2021,海南省,460000,琼海市,469002,25.175928493959603
21,2022,海南省,460000,琼海市,469002,23.962216204401688
